,Tags,SeqName,Description,Length,#Hits,e-Value,sim mean,#GO,GO IDs,GO Names,Enzyme Codes,Enzyme Names,InterPro IDs,InterPro GO IDs,InterPro GO Names
TRUE,[BLASTED],Pver_g11725.t1,XP_020625395.1,306,1,8.20E-160,91.15,,,,,,,,
TRUE,[BLASTED],Pver_g11726.t1,XP_027046626.1,1011,1,0,92.5,,,,,,,,
TRUE,[BLASTED],Pver_g11727.t2,XP_027046636.1,254,1,2.70E-132,99.6,,,,,,,,
TRUE,[BLASTED],Pver_g11728.t1,XP_027046631.1,336,1,3.90E-179,98.21,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11729.t1,PFX26685.1,981,1,0,85.23,5,P:GO:0007219; P:GO:0016567; F:GO:0004842; F:GO:0008270; C:GO:0005737,P:Notch signaling pathway; P:protein ubiquitination; F:ubiquitin-protein transferase activity; F:zinc ion binding; C:cytoplasm,EC:2,Transferases,,,
TRUE,[BLASTED],Pver_g11730.t1,XP_027046637.1,198,1,4.10E-112,98.48,,,,,,,,
TRUE,[BLASTED],Pver_g11731.t1,XP_020625391.1,478,1,2.30E-132,74.92,,,,,,,,
TRUE,[BLASTED],Pver_g11732.t2,XP_022788830.1,1537,1,0,84.17,,,,,,,,
TRUE,[BLASTED],Pver_g11733.t2,RMX43963.1,369,1,1.10E-81,78.89,,,,,,,,
TRUE,[BLASTED],Pver_g11734.t1,XP_022793323.1,692,1,5.90E-222,58.06,,,,,,,,
TRUE,[BLASTED],Pver_g11735.t1,XP_027054314.1,846,1,2.10E-27,91.89,,,,,,,,
TRUE,[BLASTED],Pver_g11736.t1,XP_029181916.1,991,1,0,65.86,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11737.t1,RMX43838.1,190,1,8.10E-73,94.94,3,F:GO:0005509; F:GO:0005544; C:GO:0016021,F:calcium ion binding; F:calcium-dependent phospholipid binding; C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g11738.t1_g11739.t1,XP_022794849.1,1280,1,0,82.62,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11740.t1,PFX22992.1,1252,1,0,83.91,5,P:GO:0042908; P:GO:0055085; F:GO:0005524; F:GO:0008559; C:GO:0016021,P:xenobiotic transport; P:transmembrane transport; F:ATP binding; F:ABC-type xenobiotic transporter activity; C:integral component of membrane,EC:7.6.2.2,ABC-type xenobiotic transporter,,,
TRUE,[BLASTED],Pver_g11741.t1,KXJ06844.1,230,1,1.50E-57,51.09,,,,,,,,
TRUE,[BLASTED],Pver_g11742.t1,XP_022794849.1,1280,1,0,83.09,,,,,,,,
TRUE,[BLASTED],Pver_g11743.t1,XP_022794849.1,1525,1,0,81.63,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11744.t1,RMX59612.1,164,1,1.50E-67,86.93,5,P:GO:0042908; P:GO:0055085; F:GO:0005524; F:GO:0008559; C:GO:0016021,P:xenobiotic transport; P:transmembrane transport; F:ATP binding; F:ABC-type xenobiotic transporter activity; C:integral component of membrane,EC:7.6.2.2,ABC-type xenobiotic transporter,,,
TRUE,[BLASTED],Pver_g11745.t2,XP_027056458.1,1616,1,0,80.02,,,,,,,,
TRUE,[BLASTED],Pver_g11746.t1,XP_027041151.1,247,1,6.30E-126,97.77,,,,,,,,
TRUE,[BLASTED],Pver_g11747.t1,XP_027041164.1,353,1,4.90E-108,98.07,,,,,,,,
TRUE,[BLASTED],Pver_g11748.t1,XP_027041159.1,544,1,2.30E-306,98.71,,,,,,,,
TRUE,[BLASTED],Pver_g11749.t1,XP_027041166.1,527,1,2.40E-292,97.54,,,,,,,,
TRUE,[BLASTED],Pver_g11750.t1,XP_027041160.1,1079,1,0,99.91,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11751.t1,RMX48134.1,160,1,1.20E-82,97.48,2,P:GO:0018293; C:GO:0005739,P:protein-FAD linkage; C:mitochondrion,,,,,
TRUE,[BLASTED],Pver_g11752.t1,XP_027041148.1,182,1,2.00E-92,99.45,,,,,,,,
TRUE,[BLASTED],Pver_g11753.t1,XP_027041146.1,444,1,2.00E-252,99.55,,,,,,,,
TRUE,[BLASTED],Pver_g11754.t1,XP_027041147.1,342,1,8.10E-148,99.71,,,,,,,,
TRUE,[BLASTED],Pver_g11755.t1,XP_027041157.1,192,1,4.10E-109,100,,,,,,,,
TRUE,[BLASTED],Pver_g11756.t1,XP_027041155.1,403,1,7.60E-222,98.76,,,,,,,,
TRUE,[BLASTED],Pver_g11757.t1,XP_027041158.1,796,1,0,98.72,,,,,,,,
TRUE,[BLASTED],Pver_g11758.t1,XP_027041163.1,299,1,2.00E-166,100,,,,,,,,
TRUE,[BLASTED],Pver_g11759.t1,RMX48159.1,698,1,4.30E-87,83.33,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11760.t2,PFX12619.1,1860,1,5.90E-293,55.55,1,F:GO:0003824,F:catalytic activity,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11761.t1,RMX47375.1,275,1,1.90E-75,78.67,3,P:GO:0016567; F:GO:0004842; C:GO:0016021,P:protein ubiquitination; F:ubiquitin-protein transferase activity; C:integral component of membrane,EC:2,Transferases,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11762.t1,RMX47381.1,367,1,1.30E-191,99.45,3,P:GO:0007186; F:GO:0004930; C:GO:0016021,P:G protein-coupled receptor signaling pathway; F:G protein-coupled receptor activity; C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g11763.t2,XP_029181483.1,851,1,1.90E-129,63,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11764.t1,RMX46091.1,1116,1,0,98.05,2,P:GO:0006355; P:GO:0016570,"P:regulation of transcription, DNA-templated; P:histone modification",,,,,
TRUE,[BLASTED],Pver_g11765.t1,XP_027043817.1,265,1,3.40E-146,99.24,,,,,,,,
TRUE,[BLASTED],Pver_g11766.t1,XP_027043826.1,255,1,3.50E-132,97.19,,,,,,,,
TRUE,[BLASTED],Pver_g11767.t1,XP_027043825.1,253,1,3.10E-128,98.81,,,,,,,,
TRUE,[BLASTED],Pver_g11768.t1,XP_027043821.1,153,1,3.40E-90,99.34,,,,,,,,
TRUE,[BLASTED],Pver_g11769.t1,XP_027043814.1,470,1,4.20E-272,99.57,,,,,,,,
TRUE,[BLASTED],Pver_g11770.t2,XP_027043811.1,1221,1,0,95.75,,,,,,,,
TRUE,[BLASTED],Pver_g11771.t1,XP_027043829.1,537,1,7.70E-262,99.25,,,,,,,,
TRUE,[BLASTED],Pver_g11772.t1,XP_027043831.1,696,1,3.60E-243,83.02,,,,,,,,
TRUE,[BLASTED],Pver_g11773.t1,XP_027043828.1,1210,1,0,100,,,,,,,,
TRUE,[BLASTED],Pver_g11774.t1,XP_027043827.1,4075,1,0,94.33,,,,,,,,
TRUE,[BLASTED],Pver_g11775.t1,XP_027043799.1,722,1,0,98.75,,,,,,,,
TRUE,[BLASTED],Pver_g11776.t1,XP_027043806.1,370,1,4.90E-207,98.64,,,,,,,,
TRUE,[BLASTED],Pver_g11777.t1,XP_027043805.1,1030,1,0,98.93,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11778.t2,PFX18708.1,2066,1,0,67.18,1,F:GO:0008233,F:peptidase activity,EC:3.4,Acting on peptide bonds (peptidases),,,
TRUE,[BLASTED],Pver_g11779.t1,XP_027048242.1,430,1,1.60E-124,99.03,,,,,,,,
TRUE,[BLASTED],Pver_g11780.t1,RMX56099.1,336,1,6.20E-60,100,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11781.t1.1.5de5ca8b,RMX58907.1,1269,1,0,84.43,4,P:GO:0018108; F:GO:0004714; F:GO:0005524; C:GO:0016020,P:peptidyl-tyrosine phosphorylation; F:transmembrane receptor protein tyrosine kinase activity; F:ATP binding; C:membrane,EC:2.7.10.1,Receptor protein-tyrosine kinase,,,
TRUE,[BLASTED],Pver_g11782.t1,RMX47373.1,305,1,1.50E-68,83.83,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11783.t1,PFX13167.1,533,1,6.60E-56,78.71,2,P:GO:0006278; F:GO:0003964,P:RNA-dependent DNA biosynthetic process; F:RNA-directed DNA polymerase activity,EC:2.7.7.49,RNA-directed DNA polymerase,,,
TRUE,[BLASTED],Pver_g11784.t1,XP_022810240.1,1074,1,8.10E-37,32.39,,,,,,,,
TRUE,[BLASTED],Pver_g11785.t2,XP_022801422.1,365,1,4.60E-157,87.54,,,,,,,,
TRUE,[BLASTED],Pver_g11786.t1,XP_027055259.1,262,1,2.50E-133,99.62,,,,,,,,
TRUE,[BLASTED],Pver_g11787.t1,XP_027055253.1,1673,1,0,99.1,,,,,,,,
TRUE,[BLASTED],Pver_g11788.t1.1.5de5ca8b,XP_027055270.1,691,1,0,99.28,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11789.t1,RMX36637.1,1389,1,0,96.47,3,F:GO:0003697; C:GO:0000781; C:GO:0005634,"F:single-stranded DNA binding; C:chromosome, telomeric region; C:nucleus",,,,,
TRUE,[BLASTED],Pver_g11790.t1,XP_027055272.1,1957,1,0,97.53,,,,,,,,
TRUE,[BLASTED],Pver_g11791.t1,XP_027055261.1,326,1,6.00E-185,99.69,,,,,,,,
TRUE,[BLASTED],Pver_g11792.t1,XP_027055232.1,357,1,5.60E-200,99.72,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11793.t1,RMX36640.1,838,1,0,98.67,8,P:GO:0006355; P:GO:0007186; F:GO:0003700; F:GO:0004930; F:GO:0008270; F:GO:0043565; C:GO:0005634; C:GO:0016021,"P:regulation of transcription, DNA-templated; P:G protein-coupled receptor signaling pathway; F:DNA-binding transcription factor activity; F:G protein-coupled receptor activity; F:zinc ion binding; F:sequence-specific DNA binding; C:nucleus; C:integral component of membrane",,,,,
TRUE,[BLASTED],Pver_g11794.t1,XP_027055235.1,437,1,2.20E-222,97.71,,,,,,,,
TRUE,[BLASTED],Pver_g11795.t1,XP_027055236.1,597,1,0,99.66,,,,,,,,
TRUE,[BLASTED],Pver_g11796.t1,XP_027055236.1,486,1,9.20E-214,99.37,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11797.t1,RMX36643.1,2347,1,0,92.35,5,P:GO:0006468; F:GO:0004674; F:GO:0005524; F:GO:0005525; F:GO:0106310,P:protein phosphorylation; F:protein serine/threonine kinase activity; F:ATP binding; F:GTP binding; F:protein serine kinase activity,EC:2.7.1,Transferring phosphorus-containing groups,,,
TRUE,[BLASTED],Pver_g11798.t1,XP_027055281.1,384,1,3.10E-212,98.68,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11799.t1,RMX36626.1,203,1,9.20E-99,98.37,5,P:GO:0016310; P:GO:0046940; F:GO:0004017; F:GO:0005524; C:GO:0005634,P:phosphorylation; P:nucleoside monophosphate phosphorylation; F:adenylate kinase activity; F:ATP binding; C:nucleus,EC:2.7.4.4; EC:2.7.4.3,Nucleoside-phosphate kinase; Adenylate kinase,,,
TRUE,[BLASTED],Pver_g11800.t1,XP_027055262.1,374,1,2.70E-213,100,,,,,,,,
TRUE,[BLASTED],Pver_g11801.t1,XP_027055233.1,722,1,1.10E-199,99.16,,,,,,,,
TRUE,[BLASTED],Pver_g11802.t1,XP_027055237.1,495,1,7.00E-278,100,,,,,,,,
TRUE,[BLASTED],Pver_g11803.t1,XP_027055241.1,406,1,4.80E-208,91.11,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11804.t1,RMX36620.1,792,1,0,94.69,1,P:GO:0042981,P:regulation of apoptotic process,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11805.t1,PFX18406.1,588,1,1.60E-300,95.92,5,P:GO:0006278; P:GO:0006468; F:GO:0003964; F:GO:0004672; F:GO:0005524,P:RNA-dependent DNA biosynthetic process; P:protein phosphorylation; F:RNA-directed DNA polymerase activity; F:protein kinase activity; F:ATP binding,EC:2.7.1; EC:2.7.7.49,Transferring phosphorus-containing groups; RNA-directed DNA polymerase,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11807.t1,RMX60274.1,838,1,0,99.52,3,P:GO:0009311; F:GO:0004573; C:GO:0016021,P:oligosaccharide metabolic process; F:Glc3Man9GlcNAc2 oligosaccharide glucosidase activity; C:integral component of membrane,EC:3.2.1.106,Mannosyl-oligosaccharide glucosidase,,,
TRUE,[BLASTED],Pver_g11808.t1,XP_027039113.1,712,1,0,98.87,,,,,,,,
TRUE,[BLASTED],Pver_g11809.t1,XP_027039114.1,505,1,1.30E-146,98.51,,,,,,,,
TRUE,[BLASTED],Pver_g11810.t1,XP_027039119.1,206,1,4.60E-98,90.73,,,,,,,,
TRUE,[BLASTED],Pver_g11811.t1,RMX60277.1,547,1,7.80E-270,83.09,,,,,,,,
TRUE,[BLASTED],Pver_g11812.t2,RMX60277.1,825,1,0,72.06,,,,,,,,
TRUE,[BLASTED],Pver_g11813.t1,RMX60277.1,160,1,1.60E-69,89.61,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11814.t1,PFX32614.1,219,1,4.60E-80,73.73,1,C:GO:0016020,C:membrane,,,,,
TRUE,[BLASTED],Pver_g11815.t1,XP_027039112.1,207,1,1.20E-109,99.51,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11816.t2,RMX60264.1,1879,1,0,70.59,1,F:GO:0008233,F:peptidase activity,EC:3.4,Acting on peptide bonds (peptidases),,,
TRUE,[BLASTED],Pver_g11817.t2,XP_022778988.1,914,1,0,85.68,,,,,,,,
TRUE,[BLASTED],Pver_g11818.t1,XP_027053100.1,444,1,3.20E-128,76.08,,,,,,,,
TRUE,[BLASTED],Pver_g11819.t1,XP_027046717.1,603,1,3.40E-274,96.53,,,,,,,,
TRUE,[BLASTED],Pver_g11820.t1,XP_029209981.1,377,1,6.50E-66,62.16,,,,,,,,
TRUE,[BLASTED],Pver_g11821.t1,XP_022802289.1,861,1,0,73.73,,,,,,,,
TRUE,[BLASTED],Pver_g11822.t1,RMX44097.1,296,1,2.80E-149,94.24,,,,,,,,
TRUE,[BLASTED],Pver_g11823.t2,XP_015772436.1,3033,1,0,68.46,,,,,,,,
TRUE,[BLASTED],Pver_g11824.t1,XP_037248866.1,185,1,1.30E-54,71.34,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11825.t2,PFX21154.1,436,1,1.50E-74,89.87,1,F:GO:0003779,F:actin binding,,,,,
TRUE,[BLASTED],Pver_g11826.t1,XP_027055361.1,153,1,2.40E-83,100,,,,,,,,
TRUE,[BLASTED],Pver_g11827.t1,PFX26082.1,722,1,0,81.58,,,,,,,,
TRUE,[BLASTED],Pver_g11828.t1,XP_027055327.1,414,1,5.30E-210,96.13,,,,,,,,
TRUE,[BLASTED],Pver_g11829.t1,XP_027055309.1,378,1,3.40E-187,100,,,,,,,,
TRUE,[BLASTED],Pver_g11830.t2,XP_027055284.1,672,1,0,98.96,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11831.t1,RMX53982.1,500,1,4.80E-274,99.58,1,F:GO:0005509,F:calcium ion binding,,,,,
TRUE,[BLASTED],Pver_g11832.t1,XP_027040684.1,378,1,1.10E-217,96.29,,,,,,,,
TRUE,[BLASTED],Pver_g11833.t1,XP_027040698.1,342,1,4.10E-192,97.95,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g11834.t1,RMX48488.1,648,1,1.40E-238,69.14,1,P:GO:0051260,P:protein homooligomerization,,,,,
TRUE,[BLASTED],Pver_g11835.t1,KXJ20797.1,499,1,5.50E-113,54.33,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g11836.t2,RMX48525.1,755,1,3.50E-244,59.07,1,P:GO:0051260,P:protein homooligomerization,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11837.t1,RMX48525.1,342,1,1.20E-180,94.15,1,P:GO:0051260,P:protein homooligomerization,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g11838.t1,RMX48525.1,569,1,8.50E-219,63.36,1,P:GO:0051260,P:protein homooligomerization,,,,,
TRUE,[BLASTED],Pver_g11839.t1,RMX39537.1,240,1,3.50E-57,83.33,,,,,,,,
TRUE,[BLASTED],Pver_g11840.t1,XP_027052197.1,396,1,2.60E-214,94.68,,,,,,,,
TRUE,[BLASTED],Pver_g11841.t2,XP_027052198.1,598,1,1.40E-275,95.13,,,,,,,,
TRUE,[BLASTED],Pver_g11842.t1,XP_027042315.1,807,1,0,91.56,,,,,,,,
TRUE,[BLASTED],Pver_g11843.t1,XP_027049065.1,293,1,2.70E-59,51.74,,,,,,,,
TRUE,[BLASTED],Pver_g11844.t1,XP_027051668.1,335,1,3.30E-178,98.2,,,,,,,,
TRUE,[BLASTED],Pver_g11845.t1,XP_027051665.1,438,1,5.50E-250,99.31,,,,,,,,
TRUE,[BLASTED],Pver_g11846.t1,XP_027051667.1,938,1,0,89.62,,,,,,,,
TRUE,[BLASTED],Pver_g11847.t1,XP_027051666.1,776,1,0,99.74,,,,,,,,
TRUE,[BLASTED],Pver_g11848.t1,XP_027051669.1,756,1,0,98.98,,,,,,,,
TRUE,[BLASTED],Pver_g11849.t1,XP_027052651.1,5305,1,0,85.49,,,,,,,,
TRUE,[BLASTED],Pver_g11850.t1,XP_027058601.1,193,1,2.40E-109,98.44,,,,,,,,
TRUE,[BLASTED],Pver_g11851.t1,XP_027044777.1,77,1,1.10E-31,100,,,,,,,,
TRUE,[BLASTED],Pver_g11852.t1,XP_027055627.1,562,1,0,93.76,,,,,,,,
TRUE,[BLASTED],Pver_g11853.t1,XP_027055627.1,556,1,7.90E-294,88.77,,,,,,,,
TRUE,[BLASTED],Pver_g11854.t1,XP_022783321.1,387,1,1.20E-112,93.02,,,,,,,,
TRUE,[BLASTED],Pver_g11855.t1,RMX58394.1,170,1,7.60E-14,97.92,,,,,,,,
TRUE,[BLASTED],Pver_g11856.t1,XP_022783241.1,427,1,9.90E-212,87.5,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g11857.t1,RMX58392.1,2414,1,0,67.39,4,P:GO:0098869; F:GO:0003824; F:GO:0004601; F:GO:0020037,P:cellular oxidant detoxification; F:catalytic activity; F:peroxidase activity; F:heme binding,,,,,
TRUE,[BLASTED],Pver_g11858.t1,XP_027056393.1,1392,1,0,89.26,,,,,,,,
TRUE,[BLASTED],Pver_g11859.t1,XP_027056388.1,1039,1,0,98.55,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11860.t1,RMX58390.1,381,1,2.10E-104,88.79,1,C:GO:0016021,C:integral component of membrane,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11861.t1,RMX58389.1,153,1,2.60E-77,100,3,P:GO:0006298; F:GO:0005524; F:GO:0030983,P:mismatch repair; F:ATP binding; F:mismatched DNA binding,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11862.t1,RMX58389.1,765,1,0,98.69,3,P:GO:0006298; F:GO:0005524; F:GO:0030983,P:mismatch repair; F:ATP binding; F:mismatched DNA binding,,,,,
TRUE,[BLASTED],Pver_g11863.t1,RMX57275.1,175,1,2.50E-44,89.81,,,,,,,,
TRUE,[BLASTED],Pver_g11864.t1,XP_022783290.1,275,1,2.70E-138,88.69,,,,,,,,
TRUE,[BLASTED],Pver_g11865.t1,XP_027036335.1,276,1,3.10E-150,97.45,,,,,,,,
TRUE,[BLASTED],Pver_g11866.t1,KXJ15452.1,330,1,3.00E-107,60,,,,,,,,
TRUE,[BLASTED],Pver_g11867.t2,XP_027036102.1,686,1,1.40E-138,63.01,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11868.t1,RMX38737.1,320,1,1.20E-108,76.3,1,C:GO:0016020,C:membrane,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11869.t1,RMX38737.1,387,1,8.80E-175,75.71,1,C:GO:0016020,C:membrane,,,,,
TRUE,[BLASTED],Pver_g11870.t1,RMX48655.1,70,1,2.10E-10,56.52,,,,,,,,
TRUE,[BLASTED],Pver_g11871.t1,XP_027052726.1,1593,1,0,96.15,,,,,,,,
TRUE,[BLASTED],Pver_g11872.t1,XP_027052690.1,409,1,1.70E-173,69.96,,,,,,,,
TRUE,[BLASTED],Pver_g11873.t2,XP_022803658.1,517,1,1.40E-111,44.08,,,,,,,,
TRUE,[BLASTED],Pver_g11874.t1,XP_022803658.1,643,1,2.10E-189,58.19,,,,,,,,
TRUE,[BLASTED],Pver_g11875.t1,XP_027044612.1,690,1,0,97.84,,,,,,,,
TRUE,[BLASTED],Pver_g11876.t1,XP_027044614.1,585,1,6.60E-291,98.97,,,,,,,,
TRUE,[BLASTED],Pver_g11877.t1,XP_027044617.1,510,1,6.10E-75,97.26,,,,,,,,
TRUE,[BLASTED],Pver_g11878.t1,XP_027044616.1,486,1,1.80E-233,95.88,,,,,,,,
TRUE,[BLASTED],Pver_g11879.t2,XP_027044618.1,372,1,3.20E-198,95.83,,,,,,,,
TRUE,[BLASTED],Pver_g11880.t2,XP_027044601.1,1750,1,5.20E-259,84.47,,,,,,,,
TRUE,[BLASTED],Pver_g11881.t1,XP_027054898.1,279,1,2.40E-150,99.64,,,,,,,,
TRUE,[BLASTED],Pver_g11882.t1,XP_027054894.1,527,1,1.20E-286,98.29,,,,,,,,
TRUE,[BLASTED],Pver_g11884.t2,XP_027045368.1,765,1,2.10E-151,51.44,,,,,,,,
TRUE,[BLASTED],Pver_g11885.t1,XP_027045369.1,1010,1,7.70E-138,45.22,,,,,,,,
TRUE,[BLASTED],Pver_g11886.t1,XP_027051156.1,823,1,8.20E-231,73.55,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11887.t1,RMX59938.1,189,1,1.20E-47,100,1,C:GO:0016021,C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g11888.t1,XP_027055142.1,310,1,2.60E-137,97.01,,,,,,,,
TRUE,[BLASTED],Pver_g11889.t1,XP_027035733.1,1013,1,0,99.41,,,,,,,,
TRUE,[BLASTED],Pver_g11890.t1,XP_027035732.1,1196,1,0,99.58,,,,,,,,
TRUE,[BLASTED],Pver_g11891.t1,XP_027035735.1,597,1,0,98.66,,,,,,,,
TRUE,[BLASTED],Pver_g11892.t1,XP_027051189.1,706,1,0,84.82,,,,,,,,
TRUE,[BLASTED],Pver_g11893.t1,XP_027051190.1,436,1,7.40E-255,99.77,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11894.t1,PFX26992.1,506,1,4.60E-75,92.08,3,P:GO:0007015; F:GO:0003785; C:GO:0005856,P:actin filament organization; F:actin monomer binding; C:cytoskeleton,,,,,
TRUE,[BLASTED],Pver_g11895.t1,XP_027051192.1,1399,1,0,98.5,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11896.t1,RMX39937.1,521,1,9.40E-281,95.96,6,P:GO:0034220; P:GO:0060079; F:GO:0004888; F:GO:0022848; C:GO:0016021; C:GO:0045211,P:ion transmembrane transport; P:excitatory postsynaptic potential; F:transmembrane signaling receptor activity; F:acetylcholine-gated cation-selective channel activity; C:integral component of membrane; C:postsynaptic membrane,EC:7,Translocases,,,
TRUE,[BLASTED],Pver_g11897.t1,XP_027042047.1,256,1,2.50E-149,99.22,,,,,,,,
TRUE,[BLASTED],Pver_g11898.t1,XP_027041729.1,306,1,3.60E-163,98.69,,,,,,,,
TRUE,[BLASTED],Pver_g11899.t1,XP_027041717.1,422,1,2.00E-233,99.76,,,,,,,,
TRUE,[BLASTED],Pver_g11900.t1,XP_027042059.1,183,1,8.50E-96,98.35,,,,,,,,
TRUE,[BLASTED],Pver_g11901.t1,XP_015776612.1,2839,1,0,60.28,,,,,,,,
TRUE,[BLASTED],Pver_g11902.t1,XP_027041666.1,215,1,6.30E-90,98.85,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11903.t2,RMX55068.1,3064,1,0,88.12,1,C:GO:0016021,C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g11904.t1,XP_027041978.1,177,1,1.80E-74,100,,,,,,,,
TRUE,[BLASTED],Pver_g11905.t2,XP_020603671.1,1382,1,1.50E-245,51.41,,,,,,,,
TRUE,[BLASTED],Pver_g11906.t1,XP_027041998.1,570,1,3.00E-272,98.95,,,,,,,,
TRUE,[BLASTED],Pver_g11907.t1,XP_027051400.1,492,1,2.60E-248,96.9,,,,,,,,
TRUE,[BLASTED],Pver_g11908.t1,XP_027051374.1,1964,1,0,99.29,,,,,,,,
TRUE,[BLASTED],Pver_g11909.t1,XP_027055090.1,757,1,2.10E-273,69.89,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g11910.t2,RMX44460.1,982,1,2.40E-221,55.66,1,F:GO:0016757,F:glycosyltransferase activity,,,,,
TRUE,[BLASTED],Pver_g11911.t1,XP_027045864.1,398,1,5.40E-220,96.22,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g11912.t1,RMX44440.1,378,1,3.20E-129,57.23,1,F:GO:0016757,F:glycosyltransferase activity,,,,,
TRUE,[BLASTED],Pver_g11913.t1,XP_027045856.1,374,1,4.20E-206,100,,,,,,,,
TRUE,[BLASTED],Pver_g11914.t1,XP_027045871.1,385,1,5.70E-166,86.98,,,,,,,,
TRUE,[BLASTED],Pver_g11915.t1,XP_027045876.1,1171,1,0,99.49,,,,,,,,
TRUE,[BLASTED],Pver_g11916.t1,XP_027045879.1,419,1,3.10E-234,97.61,,,,,,,,
TRUE,[BLASTED],Pver_g11917.t1,XP_027045882.1,259,1,4.20E-149,98.45,,,,,,,,
TRUE,[BLASTED],Pver_g11918.t1,XP_015767474.1,216,1,2.80E-82,80.47,,,,,,,,
TRUE,[BLASTED],Pver_g11919.t1,XP_020610650.1,2103,1,0,81.91,,,,,,,,
TRUE,[BLASTED],Pver_g11920.t1,XP_027050299.1,688,1,1.50E-302,93.84,,,,,,,,
TRUE,[BLASTED],Pver_g11921.t1,XP_027056476.1,3148,1,0,95,,,,,,,,
TRUE,[BLASTED],Pver_g11922.t1,XP_027056639.1,204,1,4.10E-115,99.51,,,,,,,,
TRUE,[BLASTED],Pver_g11923.t1,XP_027056640.1,135,1,3.60E-75,98.51,,,,,,,,
TRUE,[BLASTED],Pver_g11924.t2,XP_027056604.1,1221,1,0,85.83,,,,,,,,
TRUE,[BLASTED],Pver_g11925.t1,XP_027056474.1,2034,1,0,84.1,,,,,,,,
TRUE,[BLASTED],Pver_g11926.t1,XP_029201589.1,912,1,2.10E-158,44.03,,,,,,,,
TRUE,[BLASTED],Pver_g11927.t1,XP_027039940.1,175,1,3.40E-86,91.38,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g11928.t1,RMX52108.1,204,1,1.60E-82,92.94,3,P:GO:0006310; P:GO:0015074; F:GO:0003677,P:DNA recombination; P:DNA integration; F:DNA binding,,,,,
TRUE,[BLASTED],Pver_g11929.t1,RMX40615.1,144,1,4.70E-33,37.58,,,,,,,,
TRUE,[BLASTED],Pver_g11930.t1,RUA05016.1,894,1,9.00E-215,48.8,,,,,,,,
TRUE,[BLASTED],Pver_g11931.t1,XP_027045369.1,527,1,2.30E-170,67.33,,,,,,,,
