"gene"	"pval.treatment"	"adj.pval.treatment"	"SWISS_Description"	"SWISS_Length"	"SWISS_.Hits"	"SWISS_e.Value"	"SWISS_sim.mean"	"SWISS_.GO"	"SWISS_GO.IDs"	"SWISS_GO.Names"	"SWISS_Enzyme.Codes"	"SWISS_Enzyme.Names"	"TREMBL_Description"	"TREMBL_Length"	"TREMBL_.Hits"	"TREMBL_e.Value"	"TREMBL_sim.mean"	"TREMBL_.GO"	"TREMBL_GO.IDs"	"TREMBL_GO.Names"	"TREMBL_Enzyme.Codes"	"TREMBL_Enzyme.Names"	"INTERPRO_Length"	"InterPro.IDs"	"InterPro.GO.IDs"	"InterPro.GO.Names"	"BLAST_Description"	"BLAST_Length"	"BLAST_.Hits"	"BLAST_e.Value"	"BLAST_sim.mean"	"BLAST_.GO"	"BLAST_GO.IDs"	"BLAST_GO.Names"	"BLAST_Enzyme.Codes"	"BLAST_Enzyme.Names"
"Pver_gene_g21010"	0.00218652421938688	0.0140572823969366	"TTC28_HUMANTetratricopeptide repeat protein 28 OS=Homo sapiens OX=9606 GN=TTC28 PE=1 SV=4"	785	5	8.31e-63	50.53	17	"P:GO:0007165; P:GO:0043087; P:GO:0044092; P:GO:0048522; P:GO:0051640; P:GO:0090224; P:GO:1902850; F:GO:0005515; F:GO:0030695; C:GO:0000922; C:GO:0005783; C:GO:0005794; C:GO:0005815; C:GO:0005886; C:GO:0031090; C:GO:0072686; C:GO:0099738"	"P:signal transduction; P:regulation of GTPase activity; P:negative regulation of molecular function; P:positive regulation of cellular process; P:organelle localization; P:regulation of spindle organization; P:microtubule cytoskeleton organization involved in mitosis; F:protein binding; F:GTPase regulator activity; C:spindle pole; C:endoplasmic reticulum; C:Golgi apparatus; C:microtubule organizing center; C:plasma membrane; C:organelle membrane; C:mitotic spindle; C:cell cortex region"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	785	"IPR019734 (SMART); PF13424 (PFAM); IPR001440 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); IPR011990 (G3DSA:1.25.40.GENE3D); IPR019734 (PFAM); IPR024983 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); PTHR10098 (PANTHER); PS50293 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); PS50293 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); PS50293 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); PS50293 (PROSITE_PROFILES); PS50293 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); PS50293 (PROSITE_PROFILES); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY)"	"F:GO:0005515"	"F:protein binding"	"RMX59867.1"	785	1	1.6e-159	81.67	NA	NA	NA	NA	NA
"Pver_gene_g19087"	0.00221920546479628	0.0142193535336947	"TRAF4_MOUSETNF receptor-associated factor 4 OS=Mus musculus OX=10090 GN=Traf4 PE=1 SV=2"	902	2	8.95e-06	64.58	29	"P:GO:0006915; P:GO:0007165; P:GO:0007250; P:GO:0007585; P:GO:0030323; P:GO:0042981; P:GO:0043122; P:GO:0045860; P:GO:0046330; F:GO:0005164; F:GO:0005515; F:GO:0008270; F:GO:0019901; F:GO:0031625; F:GO:0031996; F:GO:0042802; F:GO:0046872; F:GO:0050699; C:GO:0001650; C:GO:0005634; C:GO:0005654; C:GO:0005737; C:GO:0005829; C:GO:0005856; C:GO:0005886; C:GO:0005923; C:GO:0016020; C:GO:0030054; C:GO:0048471"	"P:apoptotic process; P:signal transduction; P:activation of NF-kappaB-inducing kinase activity; P:respiratory gaseous exchange by respiratory system; P:respiratory tube development; P:regulation of apoptotic process; P:regulation of I-kappaB kinase/NF-kappaB signaling; P:positive regulation of protein kinase activity; P:positive regulation of JNK cascade; F:tumor necrosis factor receptor binding; F:protein binding; F:zinc ion binding; F:protein kinase binding; F:ubiquitin protein ligase binding; F:thioesterase binding; F:identical protein binding; F:metal ion binding; F:WW domain binding; C:fibrillar center; C:nucleus; C:nucleoplasm; C:cytoplasm; C:cytosol; C:cytoskeleton; C:plasma membrane; C:bicellular tight junction; C:membrane; C:cell junction; C:perinuclear region of cytoplasm"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	901	"PF13923 (PFAM); IPR013083 (G3DSA:3.30.40.GENE3D); mobidb-lite (MOBIDB_LITE); PTHR33845 (PANTHER); IPR017907 (PROSITE_PATTERNS); IPR013087 (PROSITE_PATTERNS); IPR013087 (PROSITE_PROFILES); IPR001841 (PROSITE_PROFILES); SSF57850 (SUPERFAMILY)"	NA	NA	"XP_015756712.1"	902	1	1.8e-218	42.78	NA	NA	NA	NA	NA
"Pver_gene_g21940"	0.00225948616932751	0.0144288663766116	"TTC28_HUMANTetratricopeptide repeat protein 28 OS=Homo sapiens OX=9606 GN=TTC28 PE=1 SV=4"	345	5	5.18e-74	59.57	26	"P:GO:0000132; P:GO:0007346; P:GO:0008277; P:GO:0031291; P:GO:0050790; P:GO:0051661; P:GO:0060236; P:GO:1904778; P:GO:1905832; F:GO:0001965; F:GO:0005092; F:GO:0008022; F:GO:0019900; F:GO:0019904; F:GO:0042802; F:GO:0043621; F:GO:0070840; C:GO:0005813; C:GO:0005829; C:GO:0012505; C:GO:0016020; C:GO:0030496; C:GO:0032991; C:GO:0043231; C:GO:0097431; C:GO:0097575"	"P:establishment of mitotic spindle orientation; P:regulation of mitotic cell cycle; P:regulation of G protein-coupled receptor signaling pathway; P:Ran protein signal transduction; P:regulation of catalytic activity; P:maintenance of centrosome location; P:regulation of mitotic spindle organization; P:positive regulation of protein localization to cell cortex; P:positive regulation of spindle assembly; F:G-protein alpha-subunit binding; F:GDP-dissociation inhibitor activity; F:protein C-terminus binding; F:kinase binding; F:protein domain specific binding; F:identical protein binding; F:protein self-association; F:dynein complex binding; C:centrosome; C:cytosol; C:endomembrane system; C:membrane; C:midbody; C:protein-containing complex; C:intracellular membrane-bounded organelle; C:mitotic spindle pole; C:lateral cell cortex"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	345	"IPR019734 (SMART); IPR019734 (PFAM); PF13424 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); IPR011990 (G3DSA:1.25.40.GENE3D); PTHR45954 (PANTHER); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY)"	"F:GO:0005515"	"F:protein binding"	"PFX11010.1"	345	1	1.5e-08	82.5	NA	NA	NA	NA	NA
"Pver_gene_g8895"	0.00235871858020321	0.0150121787897214	NA	929	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4RIX3_STYPIProtein asteroid-like 1 OS=Stylophora pistillata OX=50429 GN=ASTE1 PE=3 SV=1"	929	5	1.21e-144	70.41	NA	NA	NA	NA	NA	929	"Coil (COILS); PTHR21301:SF7 (PANTHER); PTHR21301 (PANTHER)"	NA	NA	"XP_029182296.1"	929	1	3.3e-151	60.88	NA	NA	NA	NA	NA
"Pver_gene_g22200"	0.00237269029745519	0.0150507654535241	"PGBD4_HUMANPiggyBac transposable element-derived protein 4 OS=Homo sapiens OX=9606 GN=PGBD4 PE=2 SV=3"	266	1	1.79e-07	58.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	266	"IPR029526 (PFAM); PTHR47510 (PANTHER)"	NA	NA	"PFX18412.1"	266	1	7.8e-82	93.94	2	"P:GO:0006278; F:GO:0003964"	"P:RNA-dependent DNA biosynthetic process; F:RNA-directed DNA polymerase activity"	"EC:2.7.7.49"	"RNA-directed DNA polymerase"
"Pver_gene_g21553"	0.00238942544264441	0.0150565450905706	"RTXE_DROMEProbable RNA-directed DNA polymerase from transposon X-element OS=Drosophila melanogaster OX=7227 GN=X-element\ORF2 PE=3 SV=1"	171	2	1.63e-07	48.97	1	"F:GO:0016740"	"F:transferase activity"	"EC:2"	"Transferases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	170	"IPR000477 (PFAM); PTHR33332:SF26 (PANTHER); PTHR33332 (PANTHER); IPR000477 (PROSITE_PROFILES)"	NA	NA	"PFX11960.1"	171	1	1e-87	100	2	"P:GO:0006278; F:GO:0003964"	"P:RNA-dependent DNA biosynthetic process; F:RNA-directed DNA polymerase activity"	"EC:2.7.7.49"	"RNA-directed DNA polymerase"
"Pver_gene_g22167"	0.00238794447804545	0.0150565450905706	"YG31B_YEASTTransposon Ty3-G Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-G PE=1 SV=3"	244	5	6.82e-33	59.64	7	"P:GO:0006259; P:GO:0032196; F:GO:0003676; F:GO:0004540; F:GO:0008233; F:GO:0034061; C:GO:0005634"	"P:DNA metabolic process; P:transposition; F:nucleic acid binding; F:ribonuclease activity; F:peptidase activity; F:DNA polymerase activity; C:nucleus"	"EC:3.1; EC:3.4; EC:2.7.7"	"Acting on ester bonds; Acting on peptide bonds (peptidases); Transferring phosphorus-containing groups"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	244	"G3DSA:3.10.10.10 (GENE3D); IPR000477 (PFAM); IPR043128 (G3DSA:3.30.70.GENE3D); PTHR24559:SF324 (PANTHER); PTHR24559 (PANTHER); IPR000477 (PROSITE_PROFILES); cd01647 (CDD); IPR043502 (SUPERFAMILY)"	NA	NA	"PFX12999.1"	244	1	9.6e-95	42.14	2	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	NA	NA
"Pver_gene_g17881"	0.00251028248750326	0.01576589958323	"PTPRS_CHICKReceptor-type tyrosine-protein phosphatase S OS=Gallus gallus OX=9031 GN=PTPRS PE=1 SV=3"	1638	5	5.87e-177	52.54	25	"P:GO:0001960; P:GO:0006470; P:GO:0007156; P:GO:0008285; P:GO:0031345; P:GO:0042059; P:GO:0043525; P:GO:0046627; P:GO:0050775; P:GO:0051387; P:GO:0051963; P:GO:0099175; P:GO:0099560; F:GO:0005001; F:GO:0005158; F:GO:0030971; F:GO:0042301; F:GO:0097367; F:GO:1901681; C:GO:0005768; C:GO:0030426; C:GO:0043025; C:GO:0060076; C:GO:0098793; C:GO:0099061"	"P:negative regulation of cytokine-mediated signaling pathway; P:protein dephosphorylation; P:homophilic cell adhesion via plasma membrane adhesion molecules; P:negative regulation of cell population proliferation; P:negative regulation of cell projection organization; P:negative regulation of epidermal growth factor receptor signaling pathway; P:positive regulation of neuron apoptotic process; P:negative regulation of insulin receptor signaling pathway; P:positive regulation of dendrite morphogenesis; P:negative regulation of neurotrophin TRK receptor signaling pathway; P:regulation of synapse assembly; P:regulation of postsynapse organization; P:synaptic membrane adhesion; F:transmembrane receptor protein tyrosine phosphatase activity; F:insulin receptor binding; F:receptor tyrosine kinase binding; F:phosphate ion binding; F:carbohydrate derivative binding; F:sulfur compound binding; C:endosome; C:growth cone; C:neuronal cell body; C:excitatory synapse; C:presynapse; C:integral component of postsynaptic density membrane"	"EC:3.1.3.48"	"Protein-tyrosine-phosphatase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1637	"IPR000242 (PRINTS); IPR003595 (SMART); IPR003598 (SMART); IPR000242 (SMART); IPR003961 (SMART); IPR003599 (SMART); IPR003961 (PFAM); IPR013783 (G3DSA:2.60.40.GENE3D); IPR013783 (G3DSA:2.60.40.GENE3D); IPR007110 (PFAM); IPR013783 (G3DSA:2.60.40.GENE3D); IPR029021 (G3DSA:3.90.190.GENE3D); PF13927 (PFAM); IPR000242 (PFAM); IPR029021 (G3DSA:3.90.190.GENE3D); IPR013783 (G3DSA:2.60.40.GENE3D); IPR013783 (G3DSA:2.60.40.GENE3D); IPR029021 (G3DSA:3.90.190.GENE3D); IPR029021 (G3DSA:3.90.190.GENE3D); IPR013783 (G3DSA:2.60.40.GENE3D); mobidb-lite (MOBIDB_LITE); PTHR19134:SF203 (PANTHER); PTHR19134 (PANTHER); PTHR19134 (PANTHER); PTHR19134 (PANTHER); PTHR19134 (PANTHER); PTHR19134:SF203 (PANTHER); PTHR19134:SF203 (PANTHER); PTHR19134:SF203 (PANTHER); PTHR19134:SF203 (PANTHER); IPR016130 (PROSITE_PATTERNS); IPR007110 (PROSITE_PROFILES); IPR003961 (PROSITE_PROFILES); IPR007110 (PROSITE_PROFILES); IPR007110 (PROSITE_PROFILES); IPR000387 (PROSITE_PROFILES); IPR000242 (PROSITE_PROFILES); IPR000242 (PROSITE_PROFILES); IPR000387 (PROSITE_PROFILES); IPR003961 (PROSITE_PROFILES); IPR007110 (PROSITE_PROFILES); IPR003961 (PROSITE_PROFILES); IPR007110 (PROSITE_PROFILES); IPR003961 (CDD); IPR003961 (CDD); cd00096 (CDD); IPR003961 (CDD); cd00096 (CDD); IPR003961 (CDD); IPR036116 (SUPERFAMILY); IPR036179 (SUPERFAMILY); IPR029021 (SUPERFAMILY); IPR029021 (SUPERFAMILY); IPR036179 (SUPERFAMILY); IPR036116 (SUPERFAMILY); IPR036179 (SUPERFAMILY); IPR036179 (SUPERFAMILY); IPR036116 (SUPERFAMILY); IPR029021 (SUPERFAMILY); IPR036179 (SUPERFAMILY)"	"P:GO:0006470; P:GO:0016311; F:GO:0004725; F:GO:0005515; F:GO:0016791"	"P:protein dephosphorylation; P:dephosphorylation; F:protein tyrosine phosphatase activity; F:protein binding; F:phosphatase activity"	"PFX13598.1"	1638	1	0	77.78	3	"P:GO:0006470; F:GO:0004721; C:GO:0016020"	"P:protein dephosphorylation; F:phosphoprotein phosphatase activity; C:membrane"	"EC:3.1.3"	"Acting on ester bonds"
"Pver_gene_g6500"	0.00261972292512322	0.0163991208108865	NA	270	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4R713_STYPIChromo domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene24085 PE=4 SV=1"	270	5	2.45e-147	82.06	NA	NA	NA	NA	NA	269	"IPR000953 (SMART); IPR023780 (PFAM); G3DSA:2.40.50.40 (GENE3D); mobidb-lite (MOBIDB_LITE); IPR023779 (PROSITE_PATTERNS); IPR000953 (PROSITE_PROFILES); IPR016197 (SUPERFAMILY)"	NA	NA	"XP_022788738.1"	270	1	6.7e-113	100	NA	NA	NA	NA	NA
"Pver_gene_g17254"	0.00264696939292188	0.0165153532941978	"CFDP2_BOVINCraniofacial development protein 2 OS=Bos taurus OX=9913 GN=CFDP2 PE=1 SV=2"	932	5	3.51e-17	43.71	9	"P:GO:0006278; P:GO:0006313; F:GO:0003824; F:GO:0003964; F:GO:0016740; F:GO:0016779; C:GO:0005575; C:GO:0005634; C:GO:0005737"	"P:RNA-dependent DNA biosynthetic process; P:transposition, DNA-mediated; F:catalytic activity; F:RNA-directed DNA polymerase activity; F:transferase activity; F:nucleotidyltransferase activity; C:cellular_component; C:nucleus; C:cytoplasm"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	931	"IPR036691 (G3DSA:3.60.10.GENE3D); IPR000477 (PFAM); PTHR47027 (PANTHER); PTHR47027:SF10 (PANTHER); PTHR47027:SF10 (PANTHER); PTHR47027 (PANTHER); IPR000477 (PROSITE_PROFILES); cd01650 (CDD); IPR036691 (SUPERFAMILY)"	NA	NA	"XP_038050861.1"	932	1	3.6e-283	50.29	NA	NA	NA	NA	NA
"Pver_gene_g21605"	0.00268163763522292	0.0166769817641478	"TF26_SCHPOTransposon Tf2-6 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-6 PE=3 SV=1"	497	5	1.93e-65	51.21	3	"P:GO:0090304; F:GO:0016740; F:GO:0016787"	"P:nucleic acid metabolic process; F:transferase activity; F:hydrolase activity"	"EC:2; EC:3"	"Transferases; Hydrolases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	497	"IPR036397 (G3DSA:3.30.420.GENE3D); IPR043128 (G3DSA:3.30.70.GENE3D); G3DSA:3.10.10.10 (GENE3D); IPR000477 (PFAM); IPR043128 (G3DSA:3.30.70.GENE3D); G3DSA:1.10.340.70 (GENE3D); IPR041577 (PFAM); IPR041588 (PFAM); PTHR34072:SF9 (PANTHER); PTHR34072 (PANTHER); PTHR34072:SF9 (PANTHER); PTHR34072 (PANTHER); IPR000477 (PROSITE_PROFILES); cd09274 (CDD); IPR012337 (SUPERFAMILY); IPR043502 (SUPERFAMILY)"	"F:GO:0003676"	"F:nucleic acid binding"	"KXJ05551.1"	497	1	4.4e-227	75.81	NA	NA	NA	NA	NA
"Pver_gene_g8331"	0.00278925284607517	0.0172897334400034	"CRLA_DICDICyclic AMP receptor-like protein A OS=Dictyostelium discoideum OX=44689 GN=crlA PE=2 SV=1"	349	5	2.31e-24	46.87	17	"P:GO:0007166; P:GO:0008277; P:GO:0009416; P:GO:0009755; P:GO:0009967; P:GO:0014070; P:GO:0030154; P:GO:0045860; P:GO:0048523; P:GO:0048856; P:GO:0051345; P:GO:1901700; F:GO:0004930; C:GO:0005737; C:GO:0005886; C:GO:0016021; C:GO:0043231"	"P:cell surface receptor signaling pathway; P:regulation of G protein-coupled receptor signaling pathway; P:response to light stimulus; P:hormone-mediated signaling pathway; P:positive regulation of signal transduction; P:response to organic cyclic compound; P:cell differentiation; P:positive regulation of protein kinase activity; P:negative regulation of cellular process; P:anatomical structure development; P:positive regulation of hydrolase activity; P:response to oxygen-containing compound; F:G protein-coupled receptor activity; C:cytoplasm; C:plasma membrane; C:integral component of membrane; C:intracellular membrane-bounded organelle"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	348	"IPR022343 (PRINTS); IPR022340 (PRINTS); PF05462 (PFAM); G3DSA:1.20.1070.10 (GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR23112:SF43 (PANTHER); PTHR23112 (PANTHER); IPR017981 (PROSITE_PROFILES); SSF81321 (SUPERFAMILY)"	"P:GO:0007166; F:GO:0004888; C:GO:0016021"	"P:cell surface receptor signaling pathway; F:transmembrane signaling receptor activity; C:integral component of membrane"	"XP_027044480.1"	349	1	5.1e-198	99.71	NA	NA	NA	NA	NA
"Pver_gene_g17856"	0.00283222013348992	0.0174990743962056	"SDA1_NEMVEProtein SDA1 homolog OS=Nematostella vectensis OX=45351 GN=sdad1 PE=3 SV=1"	1174	5	0	76.87	5	"P:GO:0000055; P:GO:0042273; P:GO:1990830; C:GO:0005654; C:GO:0005730"	"P:ribosomal large subunit export from nucleus; P:ribosomal large subunit biogenesis; P:cellular response to leukemia inhibitory factor; C:nucleoplasm; C:nucleolus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1173	"Coil (COILS); Coil (COILS); IPR007949 (PFAM); IPR012977 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR027312 (PANTHER); IPR016024 (SUPERFAMILY)"	"P:GO:0000055; P:GO:0030036; P:GO:0042273"	"P:ribosomal large subunit export from nucleus; P:actin cytoskeleton organization; P:ribosomal large subunit biogenesis"	"XP_027048028.1"	1174	1	0	97.43	NA	NA	NA	NA	NA
"Pver_gene_g10663"	0.00288000341291019	0.0177367200477932	"ADIPB_XENLAAfadin- and alpha-actinin-binding protein B OS=Xenopus laevis OX=8355 GN=ssx2ip-b PE=2 SV=1"	426	5	7.84e-08	70.71	3	"P:GO:0007098; F:GO:0051011; C:GO:0034451"	"P:centrosome cycle; F:microtubule minus-end binding; C:centriolar satellite"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	425	"Coil (COILS); Coil (COILS); Coil (COILS); Coil (COILS); Coil (COILS); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR46507 (PANTHER)"	NA	NA	"XP_022783094.1"	426	1	9e-72	43.25	NA	NA	NA	NA	NA
"Pver_gene_g22193"	0.00291387255380662	0.0178874176448193	NA	267	NA	NA	NA	NA	NA	NA	NA	NA	"A0A5C6MCY6_9TELEUncharacterized protein OS=Takifugu flavidus OX=433684 GN=D4764_0292640 PE=4 SV=1"	267	5	5.17e-107	73.9	NA	NA	NA	NA	NA	267	"G3DSA:3.10.10.10 (GENE3D); IPR043128 (G3DSA:3.30.70.GENE3D); PTHR22955:SF60 (PANTHER); PTHR22955 (PANTHER); cd01644 (CDD); IPR043502 (SUPERFAMILY)"	NA	NA	"KXJ09342.1"	267	1	3e-89	61.98	NA	NA	NA	NA	NA
"Pver_gene_g15881"	0.00294140161983685	0.0179983513908345	NA	477	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4SRH6_STYPIApple domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene3261 PE=4 SV=1"	477	5	1.06e-139	79.79	NA	NA	NA	NA	NA	476	"IPR003609 (PFAM); mobidb-lite (MOBIDB_LITE); PTHR14136 (PANTHER); PTHR14136:SF33 (PANTHER); IPR003609 (PROSITE_PROFILES); SSF141571 (SUPERFAMILY); SSF57414 (SUPERFAMILY)"	NA	NA	"RMX55502.1"	477	1	1.6e-117	74.45	NA	NA	NA	NA	NA
"Pver_gene_g17076"	0.00298688580126922	0.0181598839610713	NA	247	NA	NA	NA	NA	NA	NA	NA	NA	"A0A3M6T7Y0_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00022479 PE=4 SV=1"	247	1	6.36e-41	84.27	NA	NA	NA	NA	NA	246	NA	NA	NA	"XP_027054288.1"	247	1	6.1e-97	69.78	NA	NA	NA	NA	NA
"Pver_gene_g26568"	0.00298638416163083	0.0181598839610713	"FMT_HUMANMethionyl-tRNA formyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=MTFMT PE=2 SV=2"	441	5	2.59e-47	51.26	5	"P:GO:0010467; P:GO:0034641; P:GO:0044267; F:GO:0016740; C:GO:0005737"	"P:gene expression; P:cellular nitrogen compound metabolic process; P:cellular protein metabolic process; F:transferase activity; C:cytoplasm"	"EC:2"	"Transferases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	440	"IPR029006 (G3DSA:3.40.20.GENE3D); IPR007123 (PFAM); IPR002376 (PFAM); IPR005794 (TIGRFAM); G3DSA:3.40.50.12230 (GENE3D); IPR005793 (PFAM); PTHR11138:SF0 (PANTHER); PTHR11138 (PANTHER); IPR041711 (CDD); IPR044135 (CDD); IPR011034 (SUPERFAMILY); IPR036477 (SUPERFAMILY); SSF55753 (SUPERFAMILY)"	"P:GO:0009058; P:GO:0071951; F:GO:0003824; F:GO:0004479; F:GO:0016742"	"P:biosynthetic process; P:conversion of methionyl-tRNA to N-formyl-methionyl-tRNA; F:catalytic activity; F:methionyl-tRNA formyltransferase activity; F:hydroxymethyl-, formyl- and related transferase activity"	"RMX61100.1"	441	1	1.6e-169	98.63	3	"P:GO:0006413; P:GO:0071951; F:GO:0004479"	"P:translational initiation; P:conversion of methionyl-tRNA to N-formyl-methionyl-tRNA; F:methionyl-tRNA formyltransferase activity"	"EC:2.1.2.9"	"Methionyl-tRNA formyltransferase"
"Pver_gene_g18509"	0.00306524673463273	0.018542891942429	"ZN862_HUMANZinc finger protein 862 OS=Homo sapiens OX=9606 GN=ZNF862 PE=2 SV=2"	789	5	6.74e-24	43.61	3	"P:GO:0009987; P:GO:0050789; F:GO:0005515"	"P:cellular process; P:regulation of biological process; F:protein binding"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	788	"IPR025398 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR46880:SF6 (PANTHER); PTHR46880:SF6 (PANTHER); PTHR46880 (PANTHER); PTHR46880:SF6 (PANTHER); PTHR46880 (PANTHER); IPR012337 (SUPERFAMILY)"	NA	NA	"XP_033110373.1"	789	1	4.7e-151	46.69	NA	NA	NA	NA	NA
"Pver_gene_g20887"	0.00306936992215719	0.018542891942429	NA	777	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4SE95_STYPIIntegrase catalytic domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene8468 PE=4 SV=1"	777	5	1.45e-108	73.24	2	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	NA	NA	776	"G3DSA:1.10.340.70 (GENE3D); IPR041588 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR22955 (PANTHER); PTHR22955:SF60 (PANTHER); PTHR22955 (PANTHER); PTHR22955:SF60 (PANTHER)"	NA	NA	"XP_022790964.1"	777	1	1.6e-130	67.85	NA	NA	NA	NA	NA
"Pver_gene_g19615"	0.00312782593721676	0.0188362429067199	NA	299	NA	NA	NA	NA	NA	NA	NA	NA	"A0A6P8HFA6_ACTTEuncharacterized protein LOC116290731 OS=Actinia tenebrosa OX=6105 GN=LOC116290731 PE=4 SV=1"	299	5	2.3e-124	71.97	1	"F:GO:0003676"	"F:nucleic acid binding"	NA	NA	298	"IPR025948 (PFAM); PTHR46791 (PANTHER); PTHR46791:SF1 (PANTHER)"	NA	NA	"XP_029180449.1"	299	1	3.1e-143	86.48	NA	NA	NA	NA	NA
"Pver_gene_g11419"	0.00316787425238676	0.0190172388084921	NA	243	NA	NA	NA	NA	NA	NA	NA	NA	NA	243	NA	NA	NA	NA	NA	NA	NA	NA	242	"Coil (COILS); Coil (COILS); Coil (COILS); Coil (COILS); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
