"gene"	"pval.treatment"	"adj.pval.treatment"	"SWISS_Description"	"SWISS_Length"	"SWISS_.Hits"	"SWISS_e.Value"	"SWISS_sim.mean"	"SWISS_.GO"	"SWISS_GO.IDs"	"SWISS_GO.Names"	"SWISS_Enzyme.Codes"	"SWISS_Enzyme.Names"	"TREMBL_Description"	"TREMBL_Length"	"TREMBL_.Hits"	"TREMBL_e.Value"	"TREMBL_sim.mean"	"TREMBL_.GO"	"TREMBL_GO.IDs"	"TREMBL_GO.Names"	"TREMBL_Enzyme.Codes"	"TREMBL_Enzyme.Names"	"INTERPRO_Length"	"InterPro.IDs"	"InterPro.GO.IDs"	"InterPro.GO.Names"	"BLAST_Description"	"BLAST_Length"	"BLAST_.Hits"	"BLAST_e.Value"	"BLAST_sim.mean"	"BLAST_.GO"	"BLAST_GO.IDs"	"BLAST_GO.Names"	"BLAST_Enzyme.Codes"	"BLAST_Enzyme.Names"
"Pver_gene_g21775"	0.00302915914723705	0.0183095841788551	"TF29_SCHPOTransposon Tf2-9 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-9 PE=3 SV=1"	275	5	4.37e-15	46.1	3	"P:GO:0090304; F:GO:0003824; F:GO:0005488"	"P:nucleic acid metabolic process; F:catalytic activity; F:binding"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	274	"IPR036397 (G3DSA:3.30.420.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR001584 (PROSITE_PROFILES); IPR012337 (SUPERFAMILY)"	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	"XP_015773045.1"	275	1	4.4e-88	63.25	NA	NA	NA	NA	NA
"Pver_gene_g15881"	0.00325095821453342	0.0195262600645793	NA	477	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4SRH6_STYPIApple domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene3261 PE=4 SV=1"	477	5	1.06e-139	79.79	NA	NA	NA	NA	NA	476	"IPR003609 (PFAM); mobidb-lite (MOBIDB_LITE); PTHR14136 (PANTHER); PTHR14136:SF33 (PANTHER); IPR003609 (PROSITE_PROFILES); SSF141571 (SUPERFAMILY); SSF57414 (SUPERFAMILY)"	NA	NA	"RMX55502.1"	477	1	1.6e-117	74.45	NA	NA	NA	NA	NA
"Pver_gene_g19283"	0.00324716318552649	0.0195262600645793	NA	1611	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4R670_STYPIZinc finger protein 862 OS=Stylophora pistillata OX=50429 GN=ZNF862 PE=4 SV=1"	1611	5	0	87.39	3	"P:GO:0015074; F:GO:0003676; F:GO:0008270"	"P:DNA integration; F:nucleic acid binding; F:zinc ion binding"	NA	NA	1610	"Coil (COILS); Coil (COILS); IPR040521 (PFAM); IPR040564 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR46880:SF6 (PANTHER); PTHR46880 (PANTHER); PTHR46880:SF6 (PANTHER); PTHR46880 (PANTHER); PTHR46880:SF6 (PANTHER); PTHR46880 (PANTHER); PTHR46880 (PANTHER); PTHR46880:SF6 (PANTHER); IPR012337 (SUPERFAMILY)"	NA	NA	"XP_022777670.1"	1611	1	5.1e-192	83.14	NA	NA	NA	NA	NA
"Pver_gene_g22594"	0.00333370756504521	0.0199603119617801	NA	191	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4R7B3_STYPIDUF5641 domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene22375 PE=4 SV=1"	191	5	1.8e-48	65.48	2	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	NA	NA	191	"mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR22955:SF60 (PANTHER); PTHR22955 (PANTHER)"	NA	NA	"XP_029182422.1"	191	1	5.8e-87	87.96	NA	NA	NA	NA	NA
"Pver_gene_g22396"	0.00346606114743506	0.0206877129301453	"YTX2_XENLATransposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1"	179	4	5.63e-27	53.01	4	"P:GO:0006259; F:GO:0004518; F:GO:0005488; F:GO:0016740"	"P:DNA metabolic process; F:nuclease activity; F:binding; F:transferase activity"	"EC:3.1; EC:2"	"Acting on ester bonds; Transferases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	179	"PTHR19446:SF434 (PANTHER); PTHR19446 (PANTHER)"	NA	NA	"HAS45470.1"	179	1	5.5e-71	73.18	NA	NA	NA	NA	NA
"Pver_gene_g9392"	0.00350149160874128	0.0208338750720106	"ANR24_MOUSEAnkyrin repeat domain-containing protein 24 OS=Mus musculus OX=10090 GN=Ankrd24 PE=2 SV=4"	533	5	3.06e-36	48.32	2	"C:GO:0005634; C:GO:0005737"	"C:nucleus; C:cytoplasm"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	532	"Coil (COILS); Coil (COILS); Coil (COILS); IPR002110 (PRINTS); IPR002110 (SMART); IPR036770 (G3DSA:1.25.40.GENE3D); IPR020683 (PFAM); IPR002110 (PFAM); mobidb-lite (MOBIDB_LITE); PTHR24173:SF16 (PANTHER); PTHR24173 (PANTHER); PS50297 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); IPR036770 (SUPERFAMILY)"	"F:GO:0005515"	"F:protein binding"	"RMX45090.1"	533	1	5.4e-215	80.34	NA	NA	NA	NA	NA
"Pver_gene_g19639"	0.00354468947383971	0.0210251986236474	"SVIL_MOUSESupervillin OS=Mus musculus OX=10090 GN=Svil PE=1 SV=1"	1378	5	2.07e-21	52.37	5	"P:GO:0051016; F:GO:0003785; C:GO:0005737; C:GO:0015629; C:GO:0016020"	"P:barbed-end actin filament capping; F:actin monomer binding; C:cytoplasm; C:actin cytoskeleton; C:membrane"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1378	"IPR007122 (SMART); IPR029006 (G3DSA:3.40.20.GENE3D); IPR007123 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR015628 (PTHR11977:PANTHER); IPR015628 (PTHR11977:PANTHER); IPR007122 (PANTHER); IPR007122 (PANTHER); IPR007122 (PANTHER); SSF55753 (SUPERFAMILY); SSF55753 (SUPERFAMILY); SSF55753 (SUPERFAMILY)"	"P:GO:0007010; F:GO:0051015"	"P:cytoskeleton organization; F:actin filament binding"	"XP_022790763.1"	1378	1	8.6e-124	87.46	NA	NA	NA	NA	NA
"Pver_gene_g18865"	0.0035666901174295	0.021089993737844	NA	310	NA	NA	NA	NA	NA	NA	NA	NA	"A0A7D9HDB5_PARCTRNA-directed DNA polymerase from mobile element jockey OS=Paramuricea clavata OX=317549 GN=PACLA_6A074351 PE=4 SV=1"	310	5	1.39e-90	85.6	2	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	NA	NA	309	"mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR33244 (PANTHER); PTHR33244:SF4 (PANTHER)"	NA	NA	"XP_020619116.1"	310	1	1.1e-66	98.44	NA	NA	NA	NA	NA
"Pver_gene_g18206"	0.00372789382207547	0.0219749530564449	"RTBS_DROMEProbable RNA-directed DNA polymerase from transposon BS OS=Drosophila melanogaster OX=7227 GN=RTase PE=2 SV=1"	2000	1	5.54e-07	43.32	1	"F:GO:0003824"	"F:catalytic activity"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1998	"Coil (COILS); IPR000477 (PFAM); IPR036691 (G3DSA:3.60.10.GENE3D); PTHR47510:SF1 (PANTHER); PTHR47510 (PANTHER); IPR000477 (PROSITE_PROFILES); IPR036691 (SUPERFAMILY)"	NA	NA	"XP_015759337.1"	2000	1	3.4e-286	78.97	NA	NA	NA	NA	NA
"Pver_gene_g19786"	0.0038229653610017	0.0224658211337878	"SAMD3_HUMANSterile alpha motif domain-containing protein 3 OS=Homo sapiens OX=9606 GN=SAMD3 PE=1 SV=2"	535	2	1.38e-17	42.46	4	"P:GO:0008150; F:GO:0003674; F:GO:0005515; C:GO:0005575"	"P:biological_process; F:molecular_function; F:protein binding; C:cellular_component"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	534	"IPR001660 (SMART); IPR013761 (G3DSA:1.10.150.GENE3D); IPR001660 (PFAM); PTHR31025 (PANTHER); IPR001660 (PROSITE_PROFILES); cd09487 (CDD); IPR013761 (SUPERFAMILY)"	"F:GO:0005515"	"F:protein binding"	"XP_022784541.1"	535	1	2.4e-300	98.88	NA	NA	NA	NA	NA
"Pver_gene_g21448"	0.00390831024425511	0.0228966852463438	"PHO23_YEASTTranscriptional regulatory protein PHO23 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PHO23 PE=1 SV=1"	327	1	1.85e-07	62.5	7	"P:GO:0006325; P:GO:0010507; P:GO:0016479; P:GO:0061408; P:GO:2001159; F:GO:0005488; C:GO:0033698"	"P:chromatin organization; P:negative regulation of autophagy; P:negative regulation of transcription by RNA polymerase I; P:positive regulation of transcription from RNA polymerase II promoter in response to heat stress; P:regulation of protein localization by the Cvt pathway; F:binding; C:Rpd3L complex"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	326	"IPR001965 (SMART); IPR013083 (G3DSA:3.30.40.GENE3D); IPR019787 (PFAM); G3DSA:3.40.395.10 (GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR34718 (PANTHER); IPR019786 (PROSITE_PATTERNS); IPR019787 (PROSITE_PROFILES); IPR011011 (SUPERFAMILY); IPR038765 (SUPERFAMILY)"	NA	NA	"PFX30308.1"	327	1	3e-67	61.69	1	"F:GO:0003676"	"F:nucleic acid binding"	NA	NA
"Pver_gene_g19803"	0.00397257399621175	0.0232017818674453	NA	497	NA	NA	NA	NA	NA	NA	NA	NA	"A0A6S7G4M8_PARCTATP-dependent DNA helicase OS=Paramuricea clavata OX=317549 GN=PACLA_6A060391 PE=3 SV=1"	497	5	2.78e-57	77.46	5	"P:GO:0006259; P:GO:0006974; P:GO:0051276; F:GO:0000166; F:GO:0004386"	"P:DNA metabolic process; P:cellular response to DNA damage stimulus; P:chromosome organization; F:nucleotide binding; F:helicase activity"	NA	NA	496	NA	NA	NA	"XP_015772603.1"	497	1	1.7e-53	84.56	NA	NA	NA	NA	NA
"Pver_gene_g21166"	0.00404312317384552	0.0235416101620852	"LORF2_MOUSELINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2"	264	2	3.65e-07	48.94	1	"F:GO:0003824"	"F:catalytic activity"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	263	"mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR47027:SF11 (PANTHER); PTHR47027 (PANTHER)"	NA	NA	"KAG5706420.1"	264	1	9e-46	70	NA	NA	NA	NA	NA
"Pver_gene_g14826"	0.00410849675824724	0.0237768323030479	"TTC28_HUMANTetratricopeptide repeat protein 28 OS=Homo sapiens OX=9606 GN=TTC28 PE=1 SV=4"	671	5	4.42e-51	57.94	22	"P:GO:0000132; P:GO:0007346; P:GO:0031291; P:GO:0051661; P:GO:0060236; P:GO:1904778; P:GO:1905832; F:GO:0008022; F:GO:0019900; F:GO:0019904; F:GO:0042802; F:GO:0043621; F:GO:0070840; C:GO:0005813; C:GO:0005829; C:GO:0012505; C:GO:0016020; C:GO:0030496; C:GO:0032991; C:GO:0043231; C:GO:0097431; C:GO:0097575"	"P:establishment of mitotic spindle orientation; P:regulation of mitotic cell cycle; P:Ran protein signal transduction; P:maintenance of centrosome location; P:regulation of mitotic spindle organization; P:positive regulation of protein localization to cell cortex; P:positive regulation of spindle assembly; F:protein C-terminus binding; F:kinase binding; F:protein domain specific binding; F:identical protein binding; F:protein self-association; F:dynein complex binding; C:centrosome; C:cytosol; C:endomembrane system; C:membrane; C:midbody; C:protein-containing complex; C:intracellular membrane-bounded organelle; C:mitotic spindle pole; C:lateral cell cortex"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	670	"Coil (COILS); IPR019734 (SMART); IPR019734 (PFAM); IPR019734 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); IPR011990 (G3DSA:1.25.40.GENE3D); PF13424 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); PTHR45954:SF1 (PANTHER); PTHR45954:SF1 (PANTHER); PTHR45954 (PANTHER); PTHR45954 (PANTHER); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY)"	"F:GO:0005515"	"F:protein binding"	"XP_027046916.1"	671	1	6.2e-59	68.28	NA	NA	NA	NA	NA
"Pver_gene_g22403"	0.00410103619065845	0.0237768323030479	NA	190	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4S6Q4_STYPIRetrovirus-related Pol polyprotein from transposon 17.6 OS=Stylophora pistillata OX=50429 GN=pol PE=4 SV=1"	190	5	6.49e-117	83.31	2	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	NA	NA	190	"Coil (COILS)"	NA	NA	"PFX24759.1"	190	1	1.9e-93	95.77	2	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	NA	NA
"Pver_gene_g9459"	0.00420029950519099	0.0240161269005515	"NRG_DROMENeuroglian OS=Drosophila melanogaster OX=7227 GN=Nrg PE=1 SV=2"	245	5	1.87e-11	53.84	22	"P:GO:0007156; P:GO:0007411; P:GO:0007420; P:GO:0007619; P:GO:0009887; P:GO:0051707; P:GO:0060180; P:GO:0097151; P:GO:0099560; F:GO:0019900; C:GO:0005576; C:GO:0005737; C:GO:0005886; C:GO:0005918; C:GO:0016021; C:GO:0030425; C:GO:0043025; C:GO:0060077; C:GO:0062023; C:GO:0098982; C:GO:0098984; C:GO:0099572"	"P:homophilic cell adhesion via plasma membrane adhesion molecules; P:axon guidance; P:brain development; P:courtship behavior; P:animal organ morphogenesis; P:response to other organism; P:female mating behavior; P:positive regulation of inhibitory postsynaptic potential; P:synaptic membrane adhesion; F:kinase binding; C:extracellular region; C:cytoplasm; C:plasma membrane; C:septate junction; C:integral component of membrane; C:dendrite; C:neuronal cell body; C:inhibitory synapse; C:collagen-containing extracellular matrix; C:GABA-ergic synapse; C:neuron to neuron synapse; C:postsynaptic specialization"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	244	"IPR003598 (SMART); IPR003599 (SMART); IPR013783 (G3DSA:2.60.40.GENE3D); PF13927 (PFAM); IPR043204 (PANTHER); IPR000742 (PROSITE_PATTERNS); IPR007110 (PROSITE_PROFILES); IPR000742 (PROSITE_PROFILES); IPR003609 (PROSITE_PROFILES); cd00096 (CDD); IPR036179 (SUPERFAMILY)"	"P:GO:0007155; P:GO:0007411; F:GO:0005515; C:GO:0005886"	"P:cell adhesion; P:axon guidance; F:protein binding; C:plasma membrane"	"RMX38193.1"	245	1	7.3e-135	97.1	NA	NA	NA	NA	NA
"Pver_gene_g12285"	0.00417640544090017	0.0240161269005515	"SC24C_HUMANProtein transport protein Sec24C OS=Homo sapiens OX=9606 GN=SEC24C PE=1 SV=3"	1689	5	5.47e-172	56.54	12	"P:GO:0007029; P:GO:0007030; P:GO:0008361; P:GO:0032876; P:GO:0048232; P:GO:0080119; P:GO:0090110; F:GO:0000149; F:GO:0008270; C:GO:0005789; C:GO:0005829; C:GO:0030127"	"P:endoplasmic reticulum organization; P:Golgi organization; P:regulation of cell size; P:negative regulation of DNA endoreduplication; P:male gamete generation; P:ER body organization; P:COPII-coated vesicle cargo loading; F:SNARE binding; F:zinc ion binding; C:endoplasmic reticulum membrane; C:cytosol; C:COPII vesicle coat"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1688	"Coil (COILS); IPR003309 (SMART); IPR006895 (PFAM); IPR041588 (PFAM); IPR003309 (PFAM); IPR036465 (G3DSA:3.40.50.GENE3D); G3DSA:1.10.340.70 (GENE3D); G3DSA:2.60.40.1670 (GENE3D); IPR006896 (PFAM); IPR001584 (PFAM); IPR038269 (G3DSA:1.10.4020.GENE3D); G3DSA:2.30.30.380 (GENE3D); IPR036397 (G3DSA:3.30.420.GENE3D); IPR021109 (G3DSA:2.40.70.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR13803 (PANTHER); PTHR13803:SF6 (PANTHER); IPR003309 (PROSITE_PROFILES); IPR001584 (PROSITE_PROFILES); IPR041742 (CDD); SSF81995 (SUPERFAMILY); IPR021109 (SUPERFAMILY); SSF47353 (SUPERFAMILY); IPR036465 (SUPERFAMILY); IPR036174 (SUPERFAMILY); IPR012337 (SUPERFAMILY)"	"P:GO:0006886; P:GO:0006888; P:GO:0015074; F:GO:0003676; F:GO:0008270; C:GO:0030127"	"P:intracellular protein transport; P:endoplasmic reticulum to Golgi vesicle-mediated transport; P:DNA integration; F:nucleic acid binding; F:zinc ion binding; C:COPII vesicle coat"	"XP_015771838.1"	1689	1	0	75.64	NA	NA	NA	NA	NA
"Pver_gene_g21940"	0.00418681318766528	0.0240161269005515	"TTC28_HUMANTetratricopeptide repeat protein 28 OS=Homo sapiens OX=9606 GN=TTC28 PE=1 SV=4"	345	5	5.18e-74	59.57	26	"P:GO:0000132; P:GO:0007346; P:GO:0008277; P:GO:0031291; P:GO:0050790; P:GO:0051661; P:GO:0060236; P:GO:1904778; P:GO:1905832; F:GO:0001965; F:GO:0005092; F:GO:0008022; F:GO:0019900; F:GO:0019904; F:GO:0042802; F:GO:0043621; F:GO:0070840; C:GO:0005813; C:GO:0005829; C:GO:0012505; C:GO:0016020; C:GO:0030496; C:GO:0032991; C:GO:0043231; C:GO:0097431; C:GO:0097575"	"P:establishment of mitotic spindle orientation; P:regulation of mitotic cell cycle; P:regulation of G protein-coupled receptor signaling pathway; P:Ran protein signal transduction; P:regulation of catalytic activity; P:maintenance of centrosome location; P:regulation of mitotic spindle organization; P:positive regulation of protein localization to cell cortex; P:positive regulation of spindle assembly; F:G-protein alpha-subunit binding; F:GDP-dissociation inhibitor activity; F:protein C-terminus binding; F:kinase binding; F:protein domain specific binding; F:identical protein binding; F:protein self-association; F:dynein complex binding; C:centrosome; C:cytosol; C:endomembrane system; C:membrane; C:midbody; C:protein-containing complex; C:intracellular membrane-bounded organelle; C:mitotic spindle pole; C:lateral cell cortex"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	345	"IPR019734 (SMART); IPR019734 (PFAM); PF13424 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); IPR011990 (G3DSA:1.25.40.GENE3D); PTHR45954 (PANTHER); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY)"	"F:GO:0005515"	"F:protein binding"	"PFX11010.1"	345	1	1.5e-08	82.5	NA	NA	NA	NA	NA
"Pver_gene_g22178"	0.00420001534695675	0.0240161269005515	NA	273	NA	NA	NA	NA	NA	NA	NA	NA	"A0A6S7JX10_PARCTUncharacterized protein (Fragment) OS=Paramuricea clavata OX=317549 GN=PACLA_6A016836 PE=4 SV=1"	273	5	1.02e-14	50.01	NA	NA	NA	NA	NA	273	"Coil (COILS); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)"	NA	NA	"XP_015756710.1"	273	1	9.7e-11	42.26	NA	NA	NA	NA	NA
"Pver_gene_g17880"	0.0042466819038778	0.0242086297753992	"TITIN_HUMANTitin OS=Homo sapiens OX=9606 GN=TTN PE=1 SV=4"	334	5	3.95e-09	47.47	22	"P:GO:0003007; P:GO:0006468; P:GO:0006941; P:GO:0007399; P:GO:0014866; P:GO:0018193; P:GO:0042221; P:GO:0043009; P:GO:0048522; P:GO:0050790; P:GO:0055013; P:GO:0060255; P:GO:0090257; F:GO:0004674; F:GO:0005198; F:GO:0019899; F:GO:0042805; F:GO:0046872; C:GO:0005634; C:GO:0015629; C:GO:0031672; C:GO:0031674"	"P:heart morphogenesis; P:protein phosphorylation; P:striated muscle contraction; P:nervous system development; P:skeletal myofibril assembly; P:peptidyl-amino acid modification; P:response to chemical; P:chordate embryonic development; P:positive regulation of cellular process; P:regulation of catalytic activity; P:cardiac muscle cell development; P:regulation of macromolecule metabolic process; P:regulation of muscle system process; F:protein serine/threonine kinase activity; F:structural molecule activity; F:enzyme binding; F:actinin binding; F:metal ion binding; C:nucleus; C:actin cytoskeleton; C:A band; C:I band"	"EC:2.7.1"	"Transferring phosphorus-containing groups"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	334	"IPR003961 (SMART); IPR003961 (PFAM); IPR013783 (G3DSA:2.60.40.GENE3D); IPR013783 (G3DSA:2.60.40.GENE3D); PTHR12231:SF253 (PANTHER); PTHR12231 (PANTHER); IPR003961 (PROSITE_PROFILES); IPR007110 (PROSITE_PROFILES); IPR003961 (CDD); IPR036116 (SUPERFAMILY); IPR036179 (SUPERFAMILY)"	"F:GO:0005515"	"F:protein binding"	"XP_022808868.1"	334	1	1.5e-146	78.87	NA	NA	NA	NA	NA
"Pver_gene_g22597"	0.00426995916443092	0.024268663430079	NA	177	NA	NA	NA	NA	NA	NA	NA	NA	"A0A3M6UFC5_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00010337 PE=4 SV=1"	177	5	1.21e-69	62.85	3	"P:GO:0015074; F:GO:0003676; F:GO:0008270"	"P:DNA integration; F:nucleic acid binding; F:zinc ion binding"	NA	NA	177	"mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR46903 (PANTHER); PTHR46903:SF1 (PANTHER)"	NA	NA	"RMX52306.1"	177	1	1.5e-44	57.8	NA	NA	NA	NA	NA
"Pver_gene_g20035"	0.00442093672194354	0.0250519747576801	NA	166	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4S744_STYPITransposon Ty3-I Gag-Pol polyprotein OS=Stylophora pistillata OX=50429 GN=TY3B-I PE=4 SV=1"	166	5	2.65e-32	80.24	3	"P:GO:0015074; F:GO:0003676; F:GO:0008270"	"P:DNA integration; F:nucleic acid binding; F:zinc ion binding"	NA	NA	165	"Coil (COILS); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)"	NA	NA	"RMX54818.1"	166	1	3.7e-21	85.51	NA	NA	NA	NA	NA
"Pver_gene_g18509"	0.00466572118347394	0.0263606324431287	"ZN862_HUMANZinc finger protein 862 OS=Homo sapiens OX=9606 GN=ZNF862 PE=2 SV=2"	789	5	6.74e-24	43.61	3	"P:GO:0009987; P:GO:0050789; F:GO:0005515"	"P:cellular process; P:regulation of biological process; F:protein binding"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	788	"IPR025398 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR46880:SF6 (PANTHER); PTHR46880:SF6 (PANTHER); PTHR46880 (PANTHER); PTHR46880:SF6 (PANTHER); PTHR46880 (PANTHER); IPR012337 (SUPERFAMILY)"	NA	NA	"XP_033110373.1"	789	1	4.7e-151	46.69	NA	NA	NA	NA	NA
"Pver_gene_g22304"	0.00488193141308766	0.0275005840547897	NA	143	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4SU33_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene2298 PE=4 SV=1"	143	5	3.25e-68	85.78	NA	NA	NA	NA	NA	143	"mobidb-lite (MOBIDB_LITE)"	NA	NA	"PFX32856.1"	143	1	4.5e-52	81.2	NA	NA	NA	NA	NA
"Pver_gene_g12828"	0.00512276037485032	0.0287720818693658	"SPLA_DICDIDual specificity protein kinase splA OS=Dictyostelium discoideum OX=44689 GN=splA PE=1 SV=3"	1339	5	3.71e-26	50.32	6	"P:GO:0008016; P:GO:0009653; P:GO:0009987; F:GO:0004713; F:GO:0005515; C:GO:0110165"	"P:regulation of heart contraction; P:anatomical structure morphogenesis; P:cellular process; F:protein tyrosine kinase activity; F:protein binding; C:cellular anatomical entity"	"EC:2.7.1"	"Transferring phosphorus-containing groups"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1338	"Coil (COILS); Coil (COILS); Coil (COILS); Coil (COILS); Coil (COILS); IPR001878 (SMART); G3DSA:1.10.510.10 (GENE3D); IPR000719 (PFAM); IPR011993 (G3DSA:2.30.29.GENE3D); IPR021109 (G3DSA:2.40.70.GENE3D); G3DSA:1.10.510.10 (GENE3D); G3DSA:3.30.200.20 (GENE3D); PIRSR000620-2 (PIRSR); PTHR44329 (PANTHER); PTHR44329 (PANTHER); PTHR44329:SF152 (PANTHER); PTHR44329:SF152 (PANTHER); IPR017441 (PROSITE_PATTERNS); IPR000719 (PROSITE_PROFILES); IPR006020 (PROSITE_PROFILES); cd00934 (CDD); IPR011009 (SUPERFAMILY); SSF50729 (SUPERFAMILY); IPR011009 (SUPERFAMILY); IPR021109 (SUPERFAMILY)"	"P:GO:0006468; F:GO:0003676; F:GO:0004672; F:GO:0005524; F:GO:0008270"	"P:protein phosphorylation; F:nucleic acid binding; F:protein kinase activity; F:ATP binding; F:zinc ion binding"	"XP_028410380.1"	1339	1	9.2e-147	54.14	NA	NA	NA	NA	NA
"Pver_gene_g4951"	0.00529984855611927	0.0296791519142679	"POL5_DROMERetrovirus-related Pol polyprotein from transposon opus OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1"	567	5	3.96e-15	56.22	3	"P:GO:0006259; F:GO:0016740; F:GO:0016787"	"P:DNA metabolic process; F:transferase activity; F:hydrolase activity"	"EC:2; EC:3"	"Transferases; Hydrolases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	566	"IPR043128 (G3DSA:3.30.70.GENE3D); IPR043128 (G3DSA:3.30.70.GENE3D); PTHR24559 (PANTHER); PTHR24559:SF386 (PANTHER); IPR043502 (SUPERFAMILY)"	NA	NA	"XP_027040241.1"	567	1	2.3e-192	97.96	NA	NA	NA	NA	NA
